Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-02-18,1:0,26.5,22.2,0,1,53.21,1.9,0.3,99.9,901,0,0,184.4,26.5,26.5,0,12.81
2023-02-18,2:0,26.2,22.4,0,0.8,32.15,1.6,0.3,99.9,900,0,0,195.6,26.2,26.2,0,12.79
2023-02-18,3:0,25.9,22.2,0,0.3,60.22,0.8,0.3,99.9,900,0,0,206.5,25.9,25.9,0,12.77
2023-02-18,4:0,25.6,22.3,0,0.8,334,1.9,0.3,99.9,899,0,0,217,25.6,25.6,0,12.75
2023-02-18,5:0,25.1,22,0,0.3,236.4,0.3,0.3,99.9,900,0,0,232.4,25.1,25.1,0,12.72
2023-02-18,6:0,24.7,22.7,0,1,195.3,1.8,0.3,99.9,900,0,0,245.3,24.7,24.7,0,12.71
2023-02-18,7:0,24.6,22.8,0,0.9,197,1.8,0.3,99.9,900,18.1,0.07,256.4,24.6,24.6,0.2,12.7
2023-02-18,8:0,25.9,22.7,0,1.2,180.7,2.5,0.3,99.9,901,165.6,0.6,248,25.9,25.9,26.2,12.82
2023-02-18,9:0,28.5,21.9,0,0.6,159.4,2,0.3,92.9,902,399.5,1.44,194.7,27.3,27.5,35.6,13.1
2023-02-18,10:0,30,21.1,0,1.1,265.8,3.2,0.3,84.4,902,393.6,1.42,156.1,27.1,27.7,14.7,13.21
2023-02-18,11:0,31.1,21.3,0,1.6,236.3,3.9,0.3,79.7,902,579.8,2.09,155.3,27.2,,33.2,13.34
2023-02-18,12:0,32.5,21.2,0,2.4,221.4,4.4,0.3,73.7,901,696.2,2.51,154.7,27.2,,42.6,13.42
2023-02-18,13:0,34.1,21.3,0,3,207.7,6,1.1,65.3,901,988,3.56,154.1,26.7,,57,13.42
2023-02-18,14:0,35.4,21.2,0,3,213.5,6.9,1.1,58.7,900,951,3.42,153.8,26.1,,53,13.71
2023-02-18,15:0,35.8,21.1,0,3.2,211.7,6.2,1.1,55.3,899,789.1,2.84,153.6,25.5,27.9,44.7,14.25
2023-02-18,16:0,36.3,21.2,0,3.6,203.8,6.4,0.9,52,898,792.1,2.85,153.4,24.9,27.6,56.5,14.45
2023-02-18,17:0,35.9,21.1,0,4.2,183.6,7.3,2,49.5,898,557.9,2.01,153.3,23.7,26.7,55.3,13.62
2023-02-18,18:0,35.6,21.2,0,3.3,175.5,5.6,1.3,50.9,898,337.1,1.21,153.4,23.8,26.7,59.6,13.34
2023-02-18,19:0,34.3,21.1,0,2.9,152.6,4.9,1.7,55.3,899,88.8,0.32,153.8,24.1,26.6,27,13.04
2023-02-18,20:0,31.9,21.2,0,1.9,129.5,3,1,68.1,899,0.4,0,155.1,25.2,26.8,0,12.96
2023-02-18,21:0,30.4,21.2,0,2.1,103.1,3.3,1.3,76.2,900,0,0,156.4,25.8,26.8,0,12.93
2023-02-18,22:0,29.8,21.2,0,2.8,94.9,4.3,1.6,80.7,901,0,0,156.4,26.2,27,0,12.9
2023-02-18,23:0,28.5,21.2,0,2.7,79,5,1,92.2,901,0,0,156.7,27.1,27.5,0,12.88
2023-02-18,24:0,28.4,21.1,0,2.5,354.4,5.4,0.4,93.8,902,0,0,157.1,27.3,27.5,0,12.85
