Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-02-04,1:0,26.9,21.6,0,1.3,316.3,3.1,0.3,99.9,906,0,0,214,26.9,26.9,0,12.7
2023-02-04,2:0,26.8,21.5,0,0.7,320.4,2,0.3,99.9,906,0,0,212.7,26.8,26.8,0,12.67
2023-02-04,3:0,26.5,21.8,0,1.2,243.4,2.4,0.3,99.9,906,0,0,209.9,26.5,26.5,0,12.64
2023-02-04,4:0,26.1,21.4,0,1.4,182.3,2.4,0.3,99.9,905,0,0,208.7,26.1,26.1,0,12.63
2023-02-04,5:0,26.1,21.3,0,1.1,44.16,2.6,0.3,99.9,905,0,0,192.9,26.1,26.1,0,12.62
2023-02-04,6:0,26,21.2,0,0.8,114.5,1.8,0.3,99.9,905,0,0,191.1,26,26,0,12.61
2023-02-04,7:0,26.2,21.2,0,2.1,140,3.9,0.7,99.9,906,14,0.05,185.6,26.2,26.2,0,12.59
2023-02-04,8:0,26.9,21.2,0,1.7,112.9,3.1,0.5,99.9,906,112.3,0.4,201.1,26.9,26.9,3.6,12.68
2023-02-04,9:0,28.5,21.2,0,1.8,107.9,4,0.7,94.4,907,250.4,0.9,176,27.5,27.7,3.1,12.95
2023-02-04,10:0,30.3,21.5,0,2.4,60.93,4,0.8,82.9,907,558.6,2.01,155.8,27.1,27.8,32.8,13.26
2023-02-04,11:0,32.2,22.1,0,2.4,53.18,5,0.3,72.5,906,876,3.15,154.5,26.6,27.9,58.6,13.47
2023-02-04,12:0,33.5,22.3,0,3,43.47,5.3,0.8,66,906,893,3.21,154,26.2,27.9,46.2,13.46
2023-02-04,13:0,34.7,21.7,0,3.5,50.27,6.1,1.2,60.3,905,885,3.19,153.7,25.8,27.9,39.2,13.4
2023-02-04,14:0,34.2,21.3,0,2.6,34.99,6.9,0.3,60.2,904,637.6,2.3,168.2,25.3,27.4,20.9,13.56
2023-02-04,15:0,33.7,21.4,0,2.1,181.8,6,0.3,62.6,903,359.7,1.29,157.8,25.5,27.4,4.9,13.58
2023-02-04,16:0,28.4,21.1,0,2.8,102,7.3,0.3,92.3,902,91.3,0.33,273.9,26.9,27.3,0,13.06
2023-02-04,17:0,26.5,21.1,0,4.1,289.6,8.8,0.3,99.8,903,16.1,0.06,253.7,26.5,26.5,0,12.93
2023-02-04,18:0,24.9,21.1,0,3.1,274.2,7.2,0.7,99.9,903,7,0.03,303.2,24.9,24.9,0,12.87
2023-02-04,19:0,25,21.2,0,2.2,232,4.5,0.3,99.9,903,13.1,0.05,218,25,25,0,12.84
2023-02-04,20:0,25.1,21.2,0,2,98.5,5.1,0.3,99.9,904,0.7,0,193.2,25.1,25.1,0,12.82
2023-02-04,21:0,25.3,21.2,0,2.4,79.5,4.6,1.1,99.9,905,0.6,0,192.6,25.3,25.3,0,12.8
2023-02-04,22:0,25.4,21.2,0,2.1,90.5,3.9,0.4,99.9,905,0.5,0,206,25.4,25.4,0,12.77
2023-02-04,23:0,24.7,21.2,0,1.6,191.8,3.6,0.3,99.9,905,0.1,0,268.8,24.7,24.7,0,12.75
2023-02-04,24:0,24.7,21.2,0,1.9,190.1,3.7,0.3,99.9,905,0.1,0,210.1,24.7,24.7,0,12.73
