Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-02-06,1:0,26.8,23.3,0,0.4,5.788,1.3,0.3,99.9,905,0,0,229,26.8,26.8,0,12.77
2023-02-06,2:0,26.9,22.8,0,0.9,335.2,2.1,0.3,99.9,905,0,0,225.2,26.9,26.9,0,12.75
2023-02-06,3:0,26.7,22.8,0,1,324.6,2.3,0.3,99.9,905,0,0,223.3,26.7,26.7,0,12.72
2023-02-06,4:0,26.5,22.8,0,1.6,309.4,3.1,0.3,99.9,904,0,0,218.9,26.5,26.5,0,12.7
2023-02-06,5:0,26,23.3,0,1.5,293.2,3.1,0.3,99.9,904,0,0,246.4,26,26,0,12.68
2023-02-06,6:0,25.5,23.7,0,1.4,294.6,3.4,0.3,99.9,905,0.1,0,278.4,25.5,25.5,0,12.65
2023-02-06,7:0,25.3,24.1,0,2.2,351.2,3.3,1,99.9,905,6.7,0.02,281.6,25.3,25.3,0,12.64
2023-02-06,8:0,25.3,24.1,0,2.6,324.8,4.7,0.3,99.9,906,118.5,0.43,232.3,25.3,25.3,11.8,12.76
2023-02-06,9:0,25.9,24,0,2.3,292,3.9,0.9,99.9,906,188.9,0.68,174.2,25.9,25.9,1.2,12.86
2023-02-06,10:0,26.8,24,0,2.1,280.9,3.6,0.3,97.9,907,412.4,1.48,157.8,26.4,26.5,14.2,13.17
2023-02-06,11:0,28.9,23,0,1.3,262,2.9,0.3,84.2,906,506.6,1.82,155.5,26,26.7,21,13.27
2023-02-06,12:0,30.6,22.9,0,1.2,262.1,2.7,0.3,76.8,906,1012,3.64,154.8,26.1,27.1,56.3,13.4
2023-02-06,13:0,32,23,0,1.3,273.3,2.9,0.3,69.6,905,796.8,2.87,154,25.7,27.2,42.1,13.3
2023-02-06,14:0,33.6,23.3,0,1.2,61.57,3.4,0.3,62.7,904,1014,3.65,153.8,25.5,27.4,53.7,13.38
2023-02-06,15:0,33.7,22.9,0,1.9,209.9,3.8,0.3,63.5,903,542.1,1.95,153.7,25.8,27.6,14,13.58
2023-02-06,16:0,34.2,22.8,0,1.9,229.3,3.6,0.4,64,902,618.3,2.23,153.7,26.4,,51.8,14.38
2023-02-06,17:0,34.4,23.1,0,2,184.6,4,0.3,61.3,901,515.1,1.85,153.7,25.9,27.8,42.9,13.63
2023-02-06,18:0,34.2,22.8,0,1.5,179.1,3.1,0.3,59.7,901,236.7,0.85,153.9,25.3,27.4,19.7,13.19
2023-02-06,19:0,32.9,23.2,0,0.9,257.6,3.7,0.3,68.1,901,37.5,0.13,155.2,26.2,27.7,0,12.98
2023-02-06,20:0,30.9,23.3,0,1.5,268,2.7,0.3,79.8,902,0.2,0,156.3,27,27.9,0,12.92
2023-02-06,21:0,29.5,23.3,0,0.6,230.2,2.1,0.3,89.3,902,0,0,165.8,27.6,,0,12.89
2023-02-06,22:0,28.8,23.5,0,0.8,183.6,1.8,0.3,94.5,903,0,0,185.4,27.9,,0,12.86
2023-02-06,23:0,28.2,23.1,0,0.5,239.7,2,0.3,97.9,904,0,0,204.6,27.9,27.9,0,12.82
2023-02-06,24:0,27.8,23,0,0.5,288,1.6,0.3,99.9,904,0,0,227.3,27.8,27.8,0,12.8
