Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-01-29,1:0,27.2,28.2,0,1.8,28.13,3.1,0.3,78.7,902,0,0,153.1,23.2,24.2,0,12.84
2023-01-29,2:0,26.3,28.2,0,1.9,23.19,3.2,0.4,83.8,902,0,0,153.5,23.3,24.1,0,12.82
2023-01-29,3:0,25.8,28.3,0,2,7.685,3.7,0.6,87.9,901,0,0,153.9,23.6,24.2,0,12.81
2023-01-29,4:0,25.3,28.3,0,2,345.1,3.9,0.3,91.4,901,0,0,154.3,23.9,24.2,0,12.78
2023-01-29,5:0,24.7,28.3,0,0.9,291.9,2.8,0.3,95.8,902,0,0,155.1,24,24.2,0,12.74
2023-01-29,6:0,23.6,28.3,0,0.3,78.43,0.3,0.3,99.7,902,0,0,155.1,23.6,23.6,0,12.72
2023-01-29,7:0,23.8,28.3,0,0.4,228,1.5,0.3,98.3,903,37,0.13,155.4,23.6,23.6,15.6,12.7
2023-01-29,8:0,27.2,28.3,0,1.5,357.7,3.8,0.3,83.8,904,253,0.91,154.5,24.2,24.9,60,12.81
2023-01-29,9:0,29,28.1,0,2.3,336.4,4,0.7,74.9,904,421.7,1.52,153.6,24.1,25.3,42.9,13.13
2023-01-29,10:0,31.6,28.1,0,2,313.6,5.1,0.3,65.5,904,729.7,2.63,153,24.4,26.1,59,13.41
2023-01-29,11:0,34,28.1,0,2.4,334.3,5.6,0.3,55.1,904,925,3.33,152.6,23.7,26.2,59.8,13.71
2023-01-29,12:0,35.7,28,0,2.9,1.496,6.5,0.3,47.4,903,1030,3.71,152.3,22.8,26.1,59.9,13.62
2023-01-29,13:0,37.4,28,0,4,30.22,7.7,1.3,42.5,903,1029,3.7,152.2,22.5,26.3,55.7,13.33
2023-01-29,14:0,38.2,28,0,4,37.21,8.7,1.2,39.7,902,1023,3.68,152.1,22.2,26.2,54.1,13.49
2023-01-29,15:0,38.6,28,0,4.2,46.23,7.6,1.3,38.2,902,856,3.08,152,21.8,26.1,52.2,14.07
2023-01-29,16:0,38.9,28,0,4.7,65.87,9.2,1,37,901,774.6,2.79,151.9,21.6,26,58.4,13.72
2023-01-29,17:0,38.5,28,0,5.4,73.47,8.9,2.7,36.4,900,576,2.07,151.6,21,25.6,60,13.37
2023-01-29,18:0,37.6,28,0,5.4,57.15,9.1,2.7,37.1,900,317.7,1.14,151.6,20.5,25.1,52.8,13.21
2023-01-29,19:0,36.2,28.1,0,5.4,41.54,9.1,3.2,41.7,900,112.3,0.4,151.6,21.2,25.2,42.2,13.03
2023-01-29,20:0,34.7,28.1,0,4.1,35.34,7.3,2.1,45.4,901,1.4,0.01,151.8,21.2,24.8,0,12.98
2023-01-29,21:0,33.6,28.1,0,3.5,26.98,5.7,2.1,48.6,902,0,0,152,21.3,24.5,0,12.95
2023-01-29,22:0,31.7,28.1,0,4.3,13.88,7.7,2.1,57.1,903,0,0,152.1,22.1,24.6,0,12.92
2023-01-29,23:0,29.6,28.2,0,3.3,1.263,5.6,1.7,64.2,904,0,0,152.5,22.1,24.1,0,12.9
2023-01-29,24:0,28.2,28.2,0,2.7,358.3,5.5,1.1,66,904,0,0,152.5,21.3,23.2,0,12.87
