Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-02-19,1:0,25.8,21.1,0,2.7,325,8.8,0.4,94.9,902,0,0,227.3,24.8,25,0,12.82
2023-02-19,2:0,24.3,21.2,0,1.6,338.2,3.1,0.3,99.9,901,0.3,0,200.6,24.3,24.3,0,12.8
2023-02-19,3:0,24.4,21.2,0,0.3,310.8,1.4,0.3,99.9,900,0.1,0,195.7,24.4,24.4,0,12.78
2023-02-19,4:0,24.6,21.2,0,1.6,308.6,3.5,0.3,99.9,900,0,0,197.5,24.6,24.6,0,12.75
2023-02-19,5:0,24.2,21.2,0,0.8,325,3.2,0.3,99.9,900,0,0,196.4,24.2,24.2,0,12.73
2023-02-19,6:0,24.4,21.3,0,0.6,194.8,2.1,0.3,99.9,900,0.3,0,193.1,24.4,24.4,0,12.71
2023-02-19,7:0,24.5,21.2,0,0.4,140.1,1.7,0.3,99.9,901,12.9,0.05,194.1,24.5,24.5,0,12.7
2023-02-19,8:0,25.4,21.2,0,0.5,266.1,1.6,0.3,99.8,901,121.1,0.44,191.1,25.3,25.4,1.4,12.77
2023-02-19,9:0,27.6,21.1,0,1.7,276.3,3.2,0.3,90.5,902,332.7,1.2,181,25.9,26.3,33.6,13.07
2023-02-19,10:0,29.5,21,0,0.9,259.7,3.1,0.3,81,902,384.4,1.38,159,25.9,26.8,11.1,13.24
2023-02-19,11:0,30.5,21,0,0.8,151.4,2,0.3,77.7,902,402.8,1.45,155.5,26.1,27.1,0.2,13.31
2023-02-19,12:0,31.6,21,0,1.4,93.5,3.3,0.3,74.9,901,,,154.9,26.6,27.7,14.9,13.47
2023-02-19,13:0,32,21,0,1.9,69.37,4.4,0.3,74.2,901,514,1.85,154.6,26.8,28,5.6,13.5
2023-02-19,14:0,32.9,21,0,1.4,25.12,3.2,0.3,68.5,900,,,154.4,26.3,27.8,26.5,13.86
2023-02-19,15:0,33.8,21,0,1.6,258.9,3,0.3,65.5,899,560.6,2.02,154.1,26.4,,13.6,14.12
2023-02-19,16:0,33.9,21,0,2.9,182.1,6.1,0.3,66.9,899,542.9,1.95,154.2,26.9,,28.6,13.87
2023-02-19,17:0,29.9,21.1,0,1.9,314.9,6.4,0.3,70.3,898,75.6,0.27,154.4,23.8,25.4,0,13.05
2023-02-19,18:0,29.8,21.1,0,1.6,126.7,3.6,0.4,74.9,898,33.8,0.12,154.9,24.8,26,0,12.98
2023-02-19,19:0,30.2,21.3,0,0.9,87.9,2.3,0.3,78.9,898,43.6,0.16,155.9,26.1,27.1,19.5,12.96
2023-02-19,20:0,29.7,21.3,0,0.6,70.36,1.8,0.3,85,899,1.3,0,158.3,26.9,27.6,0,12.92
2023-02-19,21:0,29,21.3,0,2,87.1,3.3,0.3,92.9,900,0,0,163.4,27.8,,0,12.89
2023-02-19,22:0,28,21.3,0,2,52.14,3.1,0.7,92.1,900,0,0,168.4,26.6,26.9,0,12.86
2023-02-19,23:0,27.3,21.3,0,1.5,69.52,2.2,0.3,92.8,901,0,0,180,26.1,26.4,0,12.83
2023-02-19,24:0,26.8,21.4,0,0.9,62.74,2.6,0.3,94.8,901,0,0,192.3,25.9,26.1,0,12.81
