Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-01-05,1:0,25.2,21.3,0,0.4,63.72,1.4,0.3,99.9,905,0,0,206.2,25.2,25.2,0,12.75
2023-01-05,2:0,25.8,21.4,0,1,357.3,2.3,0.3,99.9,904,0,0,204.4,25.8,25.8,0,12.73
2023-01-05,3:0,26,21.4,0,1.6,350.7,3.2,0.3,99.8,903,0,0,212.3,26,26,0,12.72
2023-01-05,4:0,26.1,21.3,0,1.5,3.344,3.2,0.3,99.6,903,0,0,208,26.1,26.1,0,12.69
2023-01-05,5:0,25.7,21.4,0,2.2,43.21,3.8,0.3,99.9,903,0,0,206.2,25.7,25.7,0,12.67
2023-01-05,6:0,25,21.8,0,1.4,30.79,2.5,0.3,99.9,903,0,0,211,25,25,0,12.65
2023-01-05,7:0,25,21.9,0,1.4,22.72,3.4,0.3,99.9,904,38.4,0.14,212.4,25,25,0,12.66
2023-01-05,8:0,26.2,22,0,2.3,349.5,4.6,0.4,98,904,184.3,0.66,199.2,25.9,26,7.7,12.8
2023-01-05,9:0,27.7,21.3,0,3.3,315.4,5.8,1.2,88.2,904,298.2,1.07,165.7,25.5,26,11,13
2023-01-05,10:0,28.6,21.1,0,2.9,302.6,4.9,1.1,83.9,904,424.5,1.53,155.7,25.6,26.3,11.2,13.17
2023-01-05,11:0,31.1,21.1,0,2.6,288.5,4.9,0.5,73.1,904,771,2.78,154.1,25.7,26.9,55.3,13.42
2023-01-05,12:0,31.8,21,0,3.5,306.7,6,1.2,68.7,904,646.2,2.33,153.7,25.3,26.8,27.3,13.4
2023-01-05,13:0,32.8,21,0,3.1,303.3,5.5,0.9,63.4,903,658.3,2.37,153.5,25,26.8,22.3,13.43
2023-01-05,14:0,34,21,0,3,318.7,7.9,0.3,57.8,902,,,154,24.5,26.8,37.7,13.58
2023-01-05,15:0,34.4,21,0,2.9,287.9,5.7,0.3,55,901,503.4,1.81,153.1,24.1,26.6,17.2,13.97
2023-01-05,16:0,32.9,21.2,0,4.8,336.3,8.2,1.3,63.4,901,296.6,1.07,155.9,25,26.9,5.9,13.55
2023-01-05,17:0,29.8,21.4,0,1.8,233,4.4,0.3,81.8,901,95.4,0.34,203.7,26.4,27.2,0,13.06
2023-01-05,18:0,30.9,21.7,0,2,206,4.2,0.3,74,901,115.3,0.42,158.2,25.7,26.9,0,13.02
2023-01-05,19:0,30.8,21.6,0,1.8,183.1,3.5,0.4,72,901,61,0.22,155.4,25.2,26.5,0,12.95
2023-01-05,20:0,29.1,21.8,0,1.5,121.7,2.1,0.3,83.2,901,0.8,0,157.7,26,26.7,0,12.89
2023-01-05,21:0,28.2,22,0,0.7,27.05,2.4,0.3,91.9,902,0,0,167.9,26.7,27,0,12.87
2023-01-05,22:0,27.2,22,0,0.6,246.1,1.8,0.3,99.1,903,0,0,181.9,27,27.1,0,12.83
2023-01-05,23:0,26.4,22,0,0.5,65.68,1.6,0.3,99.9,903,0,0,197.6,26.4,26.4,0,12.81
2023-01-05,24:0,25.9,21.9,0,0.5,71.07,1.7,0.3,99.9,903,0,0,210.2,25.9,25.9,0,12.78
