Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-02-05,1:0,24.7,21.2,0,1,109.7,2.7,0.3,99.9,905,0,0,199.7,24.7,24.7,0,12.71
2023-02-05,2:0,24.7,21.2,0,1,20.32,2.9,0.3,99.9,904,0,0,194.9,24.7,24.7,0,12.69
2023-02-05,3:0,24.4,21.2,0,0.9,32.08,2.6,0.3,99.9,904,0,0,199.2,24.4,24.4,0,12.67
2023-02-05,4:0,24.2,21.2,0,0.6,19.02,1.8,0.3,99.9,904,0,0,198.7,24.2,24.2,0,12.65
2023-02-05,5:0,24.5,21.2,0,0.6,39.17,2.6,0.3,99.9,904,0,0,199.3,24.5,24.5,0,12.62
2023-02-05,6:0,24.7,21.2,0,1.7,72.82,4.3,0.3,99.9,904,0,0,256.3,24.7,24.7,0,12.59
2023-02-05,7:0,23.5,21.2,0,2.3,,3.8,0.3,99.9,905,18.3,0.07,327.8,23.5,23.5,0,12.58
2023-02-05,8:0,25,21.2,0,2.1,119.8,3.5,0.8,99.9,905,92.1,0.33,217.5,25,25,1.7,12.65
2023-02-05,9:0,25.9,21.2,0,2.3,67.7,4.2,1.1,99.6,905,251.6,0.91,184.2,25.8,25.8,6.3,12.94
2023-02-05,10:0,29.4,21.1,0,2.6,7.658,4.4,0.7,85.4,906,779.9,2.81,160.9,26.6,27.2,60,13.41
2023-02-05,11:0,30.6,21,0,1.6,359.7,3.5,0.3,78.3,906,767.9,2.76,154.8,26.4,27.4,42,13.54
2023-02-05,12:0,32.2,21,0,1.4,72.01,4.3,0.3,69.2,906,794.1,2.86,154.5,25.8,27.3,30.9,13.56
2023-02-05,13:0,33.5,21,0,1.8,63.14,4.7,0.3,63.1,905,995,3.58,154.1,25.5,27.3,46.9,13.34
2023-02-05,14:0,33.5,21.3,0,3.6,7.034,9,1.5,67.1,904,,,153.9,26.5,,40.7,13.92
2023-02-05,15:0,30.5,21.8,0,3.6,335.7,7.8,0.3,79.2,903,448.6,1.61,166.8,26.4,27.4,10.5,13.81
2023-02-05,16:0,30.9,22.3,0,1.5,218.8,5,0.3,77.5,903,235.2,0.85,154.8,26.5,27.5,0.4,13.46
2023-02-05,17:0,29.1,22.6,0,2.2,153.4,4.8,0.4,86.4,902,67.9,0.24,155.2,26.6,27.2,0,13.04
2023-02-05,18:0,29.1,23,0,1,139.6,2.8,0.3,88.6,902,77.7,0.28,155.9,27,27.5,0,12.99
2023-02-05,19:0,29.1,22.8,0,0.5,134.1,1.6,0.3,90,903,32.2,0.12,156.6,27.3,27.7,0,12.93
2023-02-05,20:0,28.1,23.1,0,0.7,95.4,2,0.3,98.1,904,0.3,0,167.8,27.8,27.9,0,12.89
2023-02-05,21:0,28,22.8,0,0.9,314.6,2.1,0.3,99.7,904,0,0,186,27.9,27.9,0,12.86
2023-02-05,22:0,27.6,22.6,0,0.8,288.8,1.8,0.3,99.9,905,0,0,202.1,27.6,27.6,0,12.83
2023-02-05,23:0,27.2,23.1,0,1.8,344.2,3.9,0.3,99.9,905,0,0,220.5,27.2,27.2,0,12.81
2023-02-05,24:0,26.6,22.7,0,1,43.59,2.3,0.3,99.9,905,0,0,232.7,26.6,26.6,0,12.78
