Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-02-02,1:0,27.8,27.5,0,2,323.5,3.8,0.3,86.1,906,0,0,155.5,25.2,25.8,0,12.82
2023-02-02,2:0,26.7,25.8,0,0.6,2.547,1.5,0.3,96.7,906,0,0,165,26.1,26.2,0,12.81
2023-02-02,3:0,26.8,26.7,0,0.7,298.8,1.7,0.3,95.9,906,0,0,165,26.1,26.3,0,12.77
2023-02-02,4:0,26.6,26.7,0,1.6,110.2,3,0.3,99,906,0,0,159.5,26.4,26.4,0,12.75
2023-02-02,5:0,26.2,26,0,1.7,54.13,3.1,0.3,99.9,906,0,0,158.8,26.2,26.2,0,12.74
2023-02-02,6:0,26.2,25.6,0,0.8,54.32,2.1,0.3,99.9,906,0,0,158.3,26.2,26.2,0,12.71
2023-02-02,7:0,26,25.4,0,0.9,92.6,2.2,0.3,99.9,907,18.3,0.07,159.3,25.9,26,0,12.7
2023-02-02,8:0,26.5,24.9,0,1.9,69.15,3.4,0.3,99.7,907,110.5,0.4,157.6,26.4,26.4,0,12.79
2023-02-02,9:0,27.9,24.6,0,2,354.8,3.4,0.5,91.3,907,203,0.73,156,26.3,26.7,0,12.96
2023-02-02,10:0,29.7,25.9,0,1.3,350.6,3,0.3,77,907,377.3,1.36,154.8,25.3,26.3,16.5,13.14
2023-02-02,11:0,31.6,27.1,0,1.6,5.597,3.7,0.3,70.9,907,819,2.95,153.8,25.7,27.1,57.6,13.46
2023-02-02,12:0,32.6,27.4,0,2.6,343.8,4.9,0.8,63.4,907,,,153.3,24.8,26.7,23.1,13.61
2023-02-02,13:0,32.7,26.5,0,3.3,39.22,5.4,1,63.1,906,409.8,1.48,153.4,24.8,26.7,0,13.43
2023-02-02,14:0,32.9,25.4,0,3.8,26.07,6.1,1.5,62.4,905,469.8,1.69,153.4,24.8,26.7,3.3,13.91
2023-02-02,15:0,33.5,25.2,0,4.1,28.41,6.3,2.2,60.3,904,665.4,2.4,153.1,24.8,26.9,40.9,13.63
2023-02-02,16:0,34.1,25,0,3.4,13.21,5.8,1.5,56.8,904,639.6,2.3,153,24.3,26.7,44.3,13.47
2023-02-02,17:0,33.9,24.7,0,3,39.76,5.2,1.3,58.8,903,297.3,1.07,153,24.7,26.9,0,13.47
2023-02-02,18:0,33.5,24.1,0,2.2,27.96,3.7,0.3,58.5,904,153.5,0.55,153.1,24.2,26.5,0,13.2
2023-02-02,19:0,31.3,24.1,0,2.3,116.3,4.7,0.4,70.4,904,35.6,0.13,153.6,25.2,26.7,0,12.99
2023-02-02,20:0,28.5,23.8,0,2.7,219.9,8,0.3,79.6,905,0.1,0,153.9,24.6,25.5,0,12.93
2023-02-02,21:0,27.6,22.2,0,1,82.4,2.5,0.3,85.1,905,0,0,155,24.9,25.5,0,12.91
2023-02-02,22:0,27.3,22,0,0.8,91.3,2,0.3,89.3,906,0,0,156.1,25.4,25.8,0,12.87
2023-02-02,23:0,26.9,22.4,0,1.4,139.5,2.5,0.3,93.3,907,0,0,157.2,25.7,26,0,12.84
2023-02-02,24:0,26.8,22.9,0,1,129.2,2,0.3,93.7,907,0,0,156.3,25.7,26,0,12.82
