Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-02-17,1:0,24.9,21.4,0,0.3,67.34,0.4,0.3,98.9,900,0,0,179.3,24.8,24.8,0,12.69
2023-02-17,2:0,24.5,21.4,0,0.4,260.1,1.4,0.3,99.9,900,0,0,182.7,24.5,24.5,0,12.65
2023-02-17,3:0,24.4,21.5,0,1.3,263.3,3,0.3,99.9,899,0,0,190.1,24.4,24.4,0,12.61
2023-02-17,4:0,24.5,21.7,0,1.1,224.6,2.9,0.3,99.9,899,0,0,188.3,24.5,24.5,0,12.57
2023-02-17,5:0,24.8,21.7,0,1.3,209.9,2.6,0.3,99.9,899,0,0,188.5,24.8,24.8,0,12.55
2023-02-17,6:0,25.4,21.8,0,1.2,249.3,2.5,0.3,99.9,900,0,0,187.3,25.4,25.4,0,12.53
2023-02-17,7:0,25.3,22.1,0,1.3,221.7,2.9,0.3,99.9,901,6.7,0.02,189.4,25.3,25.3,0,12.53
2023-02-17,8:0,26.1,22.3,0,1.6,210.9,3.3,0.3,99.9,901,54.1,0.19,179.4,26.1,26.1,0,12.56
2023-02-17,9:0,26.7,22.5,0,2.6,191.3,4.5,1.4,98.8,902,116.3,0.42,159,26.5,26.6,0,12.63
2023-02-17,10:0,27.9,22.4,0,2.3,213.4,4.1,0.3,90.5,902,303.7,1.09,156.4,26.2,26.6,6.5,12.97
2023-02-17,11:0,29.4,21.7,0,2.2,213.7,4.6,0.3,84.4,902,652.2,2.35,155.6,26.5,27.1,30.8,13.26
2023-02-17,12:0,30,21.6,0,2.5,214.7,5,0.9,83.7,901,,,172.3,27,27.6,14.9,13.22
2023-02-17,13:0,29.8,21.9,0,2.2,250,5.3,0.3,86,901,,,197.2,27.2,27.8,19.6,13.25
2023-02-17,14:0,32.3,22.5,0,2.6,217.9,5.5,0.5,75,900,,,157.5,27.3,,54.7,13.24
2023-02-17,15:0,34.3,21.8,0,3.5,214.7,6.7,1.2,62.4,899,938,3.38,154.2,26,27.9,52.9,13.74
2023-02-17,16:0,35.1,21.6,0,3.7,212.2,6.4,1.1,56.3,898,837,3.01,153.8,25.1,27.5,59.9,13.82
2023-02-17,17:0,35.4,21.4,0,3.2,195.3,5.9,1.4,54.6,898,631.7,2.27,153.8,24.9,27.3,56,13.67
2023-02-17,18:0,34.4,21.7,0,4.3,154.8,7.3,1.6,59.1,898,384.4,1.38,153.9,25.2,27.4,59.3,13.36
2023-02-17,19:0,32.1,21.8,0,4.4,133.9,6.6,2.6,72.8,898,125.8,0.45,154.4,26.6,27.8,54.5,13.06
2023-02-17,20:0,30.2,22.4,0,2.8,134.5,5.5,1.1,80.7,899,2,0.01,155.3,26.5,27.3,0,12.95
2023-02-17,21:0,29.2,22.6,0,3.1,139.9,4.4,2.2,87,900,0,0,156.6,26.8,27.3,0,12.92
2023-02-17,22:0,28.2,22.5,0,2,130.8,3.5,0.9,91,900,0,0,158.6,26.6,26.9,0,12.89
2023-02-17,23:0,27.5,22.4,0,1.5,105.8,2.3,0.8,95.3,901,0,0,166.6,26.6,26.8,0,12.86
2023-02-17,24:0,27,22.6,0,1.2,41.47,2,0.3,99.8,901,0,0,173.9,26.9,27,0,12.84
