Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-01-30,1:0,27.4,28.2,0,2.1,5.79,3.4,1.3,69.2,904,0,0,152.7,21.3,22.9,0,12.85
2023-01-30,2:0,26.3,28.2,0,1.4,34.95,2.4,0.3,74,904,0,0,152.8,21.3,22.7,0,12.82
2023-01-30,3:0,24.9,28.3,0,0.8,52.38,2.2,0.3,80.5,904,0,0,152.9,21.3,22.3,0,12.8
2023-01-30,4:0,24.6,28.3,0,0.5,108.6,1.5,0.3,83.3,903,0,0,153.4,21.6,22.4,0,12.76
2023-01-30,5:0,24.5,28.3,0,0.9,82,1.8,0.3,85.1,904,0,0,153.5,21.9,22.6,0,12.74
2023-01-30,6:0,24.8,28.3,0,1.6,50.82,2.6,0.4,85.7,904,0,0,153.5,22.3,23,0,12.71
2023-01-30,7:0,25.1,28.3,0,0.7,45.01,1.7,0.3,86,905,20.8,0.07,153.7,22.6,23.3,0,12.7
2023-01-30,8:0,26.4,28.3,0,1.7,73.97,4.3,0.3,81.7,906,116.1,0.42,153.6,23,23.9,0.1,12.77
2023-01-30,9:0,28.5,28.2,0,2.8,26.48,4.6,1.2,75.5,906,312.9,1.13,153.4,23.8,25,17.7,13.09
2023-01-30,10:0,31.4,28.1,0,2.6,11.97,4.4,0.3,65.1,906,523.9,1.89,152.8,24,25.8,38.3,13.37
2023-01-30,11:0,32.4,28.1,0,3.3,43.84,5.9,1.2,61.4,906,565.4,2.04,152.6,24,26.1,20.2,13.41
2023-01-30,12:0,33.9,28.1,0,5.1,57.92,8.7,1.9,56.5,906,900,3.24,152.5,24,26.4,45.6,13.59
2023-01-30,13:0,35.2,28.1,0,6,42.97,10.1,2.7,50.4,905,,,152.2,23.3,26.3,38.3,13.46
2023-01-30,14:0,34.5,28.1,0,4.2,11.8,8.1,1.9,52.9,905,424.6,1.53,152,23.5,26.2,2.3,13.69
2023-01-30,15:0,35.1,28.1,0,3.9,29.82,6.1,1.5,49.5,904,426.1,1.53,152.1,23,26,0,14.04
2023-01-30,16:0,35.3,28.1,0,4.7,79.75,12.6,1.7,48.5,903,436.9,1.57,152.4,22.7,25.9,22.9,13.88
2023-01-30,17:0,30.1,28.1,0,6.8,23.17,13.6,3.5,73.1,904,70.4,0.25,153,24.8,26,0,13.07
2023-01-30,18:0,28.1,28.2,0,3.8,30.58,6.9,1.6,78.5,903,38.6,0.14,161.5,24,25,0,13
2023-01-30,19:0,27.6,28.2,0,2.7,16.65,4.4,1.3,82.8,904,7.1,0.03,165.3,24.4,25.2,0,12.95
2023-01-30,20:0,27.2,28.2,0,1.3,39.02,2.7,0.3,88.2,905,0,0,167.4,25.1,25.6,0,12.91
2023-01-30,21:0,26.8,28.2,0,0.6,77.23,1.7,0.3,91,905,0,0,155.5,25.3,25.6,0,12.88
2023-01-30,22:0,27,28.2,0,2.1,66.34,3.2,1.2,88.5,906,0,0,155,24.9,25.4,0,12.86
2023-01-30,23:0,27,28.2,0,1.4,57.56,3,0.3,90.5,906,0,0,155,25.3,25.7,0,12.84
2023-01-30,24:0,26.9,28.2,0,1.5,53.59,2.9,0.3,93.6,905,0,0,155.4,25.8,26.1,0,12.82
