Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-02-15,1:0,26.5,28.2,0,0.5,14.83,1.9,0.3,99.6,902,0,0,181.8,26.4,26.4,0,12.83
2023-02-15,2:0,26.3,28.2,0,0.4,256.1,1.4,0.3,99.8,901,0,0,181.9,26.3,26.3,0,12.8
2023-02-15,3:0,25.9,28.2,0,0.9,194.2,2,0.3,99.9,900,0,0,182.2,25.9,25.9,0,12.78
2023-02-15,4:0,25.4,28.2,0,0.5,168.9,1.7,0.3,99.9,900,0,0,185.1,25.4,25.4,0,12.77
2023-02-15,5:0,25.2,28.2,0,1.9,185,4.1,0.3,99.9,900,0,0,188,25.2,25.2,0,12.74
2023-02-15,6:0,25.4,28.2,0,1.2,171.1,3.5,0.3,99.9,900,0,0,183.5,25.4,25.4,0,12.71
2023-02-15,7:0,25.5,28.2,0,1.4,149.1,3.4,0.3,99.9,901,7.3,0.03,181.5,25.5,25.5,0,12.69
2023-02-15,8:0,26.2,28.1,0,1.9,176.3,3.2,0.5,99.9,901,81.5,0.29,175.4,26.2,26.2,0,12.73
2023-02-15,9:0,27.9,28.1,0,2.2,189.2,4.7,0.3,91.7,901,276.2,0.99,157.3,26.4,26.8,9.3,13.05
2023-02-15,10:0,29.5,28.1,0,2,154.7,4.1,0.3,81.6,902,443.9,1.6,155.1,26,26.8,19.6,13.31
2023-02-15,11:0,29.9,28.1,0,1.5,163.6,3.1,0.3,80,901,349.4,1.26,154.7,26.1,26.9,1.1,13.27
2023-02-15,12:0,31.2,28.1,0,1.9,263,4.9,0.3,75.1,901,,,154.3,26.3,27.4,30.9,13.4
2023-02-15,13:0,32.2,28,0,2.7,269.7,4.8,0.5,68.6,900,620.2,2.23,153.6,25.7,27.2,18.3,13.46
2023-02-15,14:0,23.9,28,0,3.2,161.4,10,0.3,81.2,900,117.6,0.42,242.7,18.7,22,0,13.13
2023-02-15,15:0,25.9,27,0,0.6,288.9,1.7,0.3,99.9,899,59.9,0.22,272.7,25.9,25.9,0,13
2023-02-15,16:0,26.4,25.8,0,0.8,163.8,2.3,0.3,99.9,898,103.3,0.37,201,26.4,26.4,0,13.02
2023-02-15,17:0,26.7,26.6,0,0.8,181.6,3.1,0.3,99.9,898,185.3,0.67,182.9,26.7,26.7,0,13.13
2023-02-15,18:0,28.3,26.9,0,1.3,152,2.9,0.3,95.4,897,124,0.45,167.6,27.5,27.7,0,13.04
2023-02-15,19:0,28.1,27,0,1.3,195.6,2.6,0.3,94.2,898,32.3,0.12,158.1,27.1,27.3,0,12.9
2023-02-15,20:0,27.8,26.5,0,0.8,269,2.6,0.3,99.2,899,0.1,0,159.4,27.7,27.7,0,12.85
2023-02-15,21:0,27.7,25.7,0,0.5,184.7,1.9,0.3,99.9,900,0,0,161.1,27.7,27.7,0,12.82
2023-02-15,22:0,27.6,25.2,0,1.8,185.3,4.1,0.3,96.4,900,0,0,162.6,27,27.1,0,12.79
2023-02-15,23:0,26.8,25,0,1.7,206.2,3.4,0.3,99.2,900,0,0,160.1,26.7,26.7,0,12.74
2023-02-15,24:0,26.2,24,0,1.9,188.9,3.9,0.7,99.9,900,0,0,163.3,26.2,26.2,0,12.71
