Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-01-26,1:0,29.4,28.2,0,2.1,49.88,3.7,1.2,53.3,904,0,0,152.4,18.9,22,0,12.82
2023-01-26,2:0,28.5,28.2,0,1.3,90.2,2.4,0.3,57.4,904,0,0,152.7,19.3,21.9,0,12.79
2023-01-26,3:0,27.3,28.2,0,1.3,100.4,2.1,0.3,58.8,903,0,0,152.9,18.6,21.2,0,12.77
2023-01-26,4:0,25.7,28.3,0,1.8,86.9,2.5,1.3,62,903,0,0,153.1,17.9,20.3,0,12.75
2023-01-26,5:0,24.7,28.3,0,1.5,86.4,1.9,1.1,66.2,903,0,0,153.3,17.9,20,0,12.72
2023-01-26,6:0,23.8,28.3,0,1.8,85.9,2.5,0.7,70.2,904,0,0,153.5,18.1,19.9,0,12.69
2023-01-26,7:0,23.7,28.3,0,1,113,3,0.3,71.7,905,34.8,0.13,153.6,18.3,19.9,9.1,12.67
2023-01-26,8:0,27.5,28.3,0,1.3,83.7,2.8,0.3,60.7,905,234.9,0.85,153.4,19.3,21.7,60,12.74
2023-01-26,9:0,30.8,28.1,0,2.4,67.35,6.4,1.1,56.4,905,477.4,1.72,152.9,21.1,23.7,59.6,13.08
2023-01-26,10:0,33,28.1,0,4.8,91.4,8.3,1.5,48.2,905,714,2.57,152.4,20.6,24,59.2,13.35
2023-01-26,11:0,34.4,28.1,0,4.6,86.1,8.5,1.9,43.7,905,941,3.39,152.4,20.2,24.1,56.3,13.64
2023-01-26,12:0,35.3,28,0,4.7,93.6,9.3,1.4,40.9,904,,,152.1,20,24.2,42.4,13.54
2023-01-26,13:0,36.4,28,0,4.7,104.3,9.5,1.6,36.7,903,946,3.41,152,19.2,24.1,39.2,13.42
2023-01-26,14:0,36.8,28,0,4.3,107.1,8.1,1,34.2,903,,,151.8,18.4,23.7,37.5,13.53
2023-01-26,15:0,37.8,28,0,4.8,109,8.2,2,31.2,902,775.4,2.79,151.7,17.9,23.6,38.9,13.94
2023-01-26,16:0,38,28,0,4.2,129.6,8.3,1.9,29.9,901,694.7,2.5,151.6,17.4,23.5,42.9,13.93
2023-01-26,17:0,38.3,28,0,4.9,118.2,8.2,1.4,29.2,900,625.6,2.25,151.4,17.2,23.4,57.5,13.62
2023-01-26,18:0,37.7,28,0,4.9,102.3,8.6,1.7,29.9,900,331.1,1.19,151.3,17.1,23.2,51,13.21
2023-01-26,19:0,36.5,28.1,0,4.6,101.2,7.4,2.1,32,900,126.9,0.46,151.3,17.2,22.9,48.1,13.03
2023-01-26,20:0,33.9,28.1,0,4.2,72.51,7.7,2.6,42.2,901,1.2,0,151.5,19.1,23.3,0,12.97
2023-01-26,21:0,31.7,28.1,0,3.8,60.19,6.3,2.3,54.1,902,0,0,151.9,21.3,24.1,0,12.93
2023-01-26,22:0,30.2,28.2,0,3,60.09,4.9,1.8,60.3,903,0,0,152.4,21.7,23.9,0,12.9
2023-01-26,23:0,29.2,28.2,0,3.2,42.97,5.1,2.1,64.2,903,0,0,152.5,21.7,23.7,0,12.87
2023-01-26,24:0,28.4,28.2,0,2.8,21.36,4.8,1.2,70.6,904,0,0,152.8,22.5,24,0,12.85
