Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-01-12,1:0,25.3,28.3,0,1.1,199.7,2.7,0.3,71.4,907,0,0,152.7,19.7,21.3,0,12.8
2023-01-12,2:0,24.3,28.3,0,0.8,150.3,1.5,0.3,72.5,906,0,0,153.1,19,20.6,0,12.78
2023-01-12,3:0,23.4,28.3,0,0.8,73.28,1.6,0.3,70.1,906,0,0,152.9,17.7,19.5,0,12.76
2023-01-12,4:0,22.9,28.3,0,0.9,160.2,1.8,0.3,70.6,906,0,0,153.2,17.3,19,0,12.72
2023-01-12,5:0,21.7,28.3,0,1.1,114.9,1.7,0.3,75,906,0,0,153.3,17.1,18.6,0,12.69
2023-01-12,6:0,21.3,28.3,0,0.6,111,1.5,0.3,74.7,906,0.1,0,153.5,16.6,18.1,0,12.65
2023-01-12,7:0,22.4,28.4,0,0.6,159.7,1.5,0.3,74.8,906,50,0.18,153.8,17.8,19.2,15.2,12.65
2023-01-12,8:0,27.2,28.3,0,0.7,159.5,1.8,0.3,70.1,907,284.6,1.02,153.8,21.3,22.9,60,12.7
2023-01-12,9:0,31.6,28.1,0,1.4,157.8,4,0.3,62.1,907,538.9,1.94,153.3,23.4,25.5,60,13.06
2023-01-12,10:0,34.1,28.1,0,3.1,44.89,6.1,0.3,47.3,907,761.3,2.74,152.6,21.3,24.7,60,13.36
2023-01-12,11:0,36,28,0,3.2,60.12,7.6,0.3,35.3,907,942,3.39,152.2,18.2,23.4,60,13.53
2023-01-12,12:0,38.3,28,0,4.6,93,9,0.5,26.1,906,1068,3.84,152,15.5,22.5,60,13.31
2023-01-12,13:0,39.4,28,0,4.7,99.3,8.8,1,21.7,905,1006,3.62,151.8,13.6,21.9,53.2,13.07
2023-01-12,14:0,39.8,28,0,4.9,97.7,9.2,0.7,19.8,905,1094,3.94,151.5,12.5,21.5,60,13.11
2023-01-12,15:0,40.1,28,0,4.1,95.5,7.6,1.1,16.3,904,1006,3.62,151.4,9.7,20.5,60,14.05
2023-01-12,16:0,40,28,0,3.8,111.3,7.3,1,17.7,903,840,3.02,151.3,10.9,20.9,60,14.1
2023-01-12,17:0,39.6,28,0,3.7,90.9,6.7,0.4,17.5,902,625.6,2.25,150.9,10.4,20.6,60,13.49
2023-01-12,18:0,38.9,28,0,3.6,95.7,6.6,1.3,17.1,902,373.8,1.35,150.7,9.5,20,60,13.16
2023-01-12,19:0,37.1,28.1,0,3,89.6,5.7,1.6,18.9,902,119.8,0.43,150.5,9.5,19.5,47.6,13.03
2023-01-12,20:0,33.3,28.1,0,2.5,90,3.8,1.8,27.4,903,0.8,0,150.7,12,19.4,0,12.98
2023-01-12,21:0,31,28.2,0,2.2,73.38,2.9,1.6,32.1,903,0,0,150.9,12.4,18.9,0,12.93
2023-01-12,22:0,28.6,28.2,0,2.1,94.3,3.1,0.7,37.5,904,0,0,151,12.7,18.3,0,12.89
2023-01-12,23:0,27.9,28.2,0,2.6,121,4.1,1.2,38.9,905,0,0,151.1,12.6,18,0,12.85
2023-01-12,24:0,27.8,28.2,0,3.4,136.4,4.8,2,37.9,905,0,0,151.3,12.1,17.7,0,12.82
