Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-01-06,1:0,25.9,21.8,0,0.4,330.3,1.6,0.3,99.9,903,0,0,223.1,25.9,25.9,0,12.75
2023-01-06,2:0,26,21.7,0,1.1,308.9,3.6,0.3,99.9,903,0,0,232,26,26,0,12.73
2023-01-06,3:0,26,21.4,0,0.6,228.3,1.8,0.3,99.9,903,0,0,230.4,26,26,0,12.69
2023-01-06,4:0,25.7,21.4,0,0.6,222.6,2.1,0.3,99.9,903,0,0,230.4,25.7,25.7,0,12.67
2023-01-06,5:0,25.3,21.7,0,0.9,167.9,2.2,0.3,99.9,903,0,0,228,25.3,25.3,0,12.65
2023-01-06,6:0,25,21.6,0,0.8,227,2.3,0.3,99.9,903,0.1,0,226.2,25,25,0,12.61
2023-01-06,7:0,25,21.8,0,0.9,209,2.5,0.3,99.9,904,58.5,0.21,227.6,25,25,17.1,12.6
2023-01-06,8:0,27.3,21.6,0,1.9,178.6,3.8,0.4,95.8,904,287.6,1.04,208.1,26.5,26.7,60,12.67
2023-01-06,9:0,29.8,21.1,0,2.5,180,4.6,1.1,82.7,905,493.3,1.78,159.8,26.5,27.3,55.8,12.98
2023-01-06,10:0,31.5,21,0,2.3,163.9,4.5,0.3,74.5,905,725.3,2.61,154.5,26.4,27.5,56.6,13.26
2023-01-06,11:0,33.6,21,0,1.9,191.1,3.9,0.3,65.7,905,893,3.21,153.8,26.2,27.9,56,13.41
2023-01-06,12:0,34.8,20.9,0,2.2,186.7,5,0.3,58.2,905,907,3.27,153.5,25.4,27.6,45.1,13.3
2023-01-06,13:0,35.9,21,0,2.4,220.7,5.4,0.3,52.1,904,860,3.1,153.1,24.5,27.2,35.4,13.28
2023-01-06,14:0,36,21,0,2.6,239.5,5.4,0.3,50.7,903,554.5,2,152.7,24.2,27,7.8,13.39
2023-01-06,15:0,37.2,21,0,2.8,222.7,5.4,0.4,45.4,902,968,3.48,152.9,23.4,26.8,58.7,14.21
2023-01-06,16:0,37.2,21,0,3.3,200.8,7.2,1,40.7,902,579.2,2.09,152.4,21.7,25.7,35.8,13.33
2023-01-06,17:0,35.8,21,0,2.9,197.8,9.7,0.7,38.8,902,188.3,0.68,152.2,19.5,24.1,0,13.2
2023-01-06,18:0,31,21.2,0,5,43.26,8.2,2.4,61,902,75,0.27,152.8,22.7,24.8,0,13
2023-01-06,19:0,29.1,21.5,0,3.7,356.1,6.6,1.7,69.3,903,10,0.04,153.2,22.9,24.5,0,12.93
2023-01-06,20:0,28.4,21.2,0,4.2,289.3,9.7,1.3,73.6,904,0.1,0,153.7,23.2,24.6,0,12.87
2023-01-06,21:0,27.2,21.3,0,3,92.8,6.6,0.3,80.8,905,0,0,154.3,23.6,24.5,0,12.85
2023-01-06,22:0,26.9,21.2,0,4,71.36,6.9,2.1,85,906,0,0,155.9,24.1,24.8,0,12.82
2023-01-06,23:0,26.5,21.2,0,2.3,61.91,4.2,1.2,87.5,906,0,0,155.1,24.3,24.8,0,12.79
2023-01-06,24:0,26.2,21.2,0,2,45.27,3.8,1,88.5,905,0,0,155.6,24.1,24.6,0,12.77
