Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-01-22,1:0,25.2,25.7,0,2.9,0.224,4.5,1.5,99,901,0,0,159.7,25,25.1,0,12.8
2023-01-22,2:0,24.5,26.1,0,1.8,345.8,3.9,0.3,99.9,901,0,0,170.9,24.5,24.5,0,12.77
2023-01-22,3:0,23.9,26.5,0,0.7,302.9,1.8,0.3,99.9,901,0,0,186.2,23.9,23.9,0,12.74
2023-01-22,4:0,23.2,26.8,0,0.5,227.7,1.7,0.3,99.9,901,0,0,206.1,23.2,23.2,0,12.69
2023-01-22,5:0,22.9,26,0,0.7,203.6,1.8,0.3,99.9,901,0,0,223.6,22.9,22.9,0,12.66
2023-01-22,6:0,22.5,25,0,0.6,185.7,1.4,0.3,99.9,902,0,0,228.5,22.5,22.5,0,12.63
2023-01-22,7:0,22.7,24,0,0.6,165.2,1.9,0.3,99.9,902,36.5,0.13,231.8,22.6,22.7,10.3,12.62
2023-01-22,8:0,25.2,24.7,0,1.7,153.4,3.3,0.3,98.1,902,253,0.91,225.4,24.9,25,59,12.69
2023-01-22,9:0,28,27.4,0,1.9,144.9,3.5,0.3,82.2,902,510.7,1.84,174.2,24.7,25.5,59.1,13.08
2023-01-22,10:0,30.5,27.9,0,2.3,118.4,5,0.5,70.1,903,732,2.64,153.8,24.4,25.9,52.3,13.36
2023-01-22,11:0,32.3,27.9,0,2.7,103.3,5.8,0.3,61.3,902,857,3.09,153.2,23.9,26,48.8,13.52
2023-01-22,12:0,33.8,27.8,0,3.2,92,7,0.9,55.7,902,911,3.28,153,23.7,26.2,42.7,13.49
2023-01-22,13:0,35,27.5,0,3.7,100.7,7.2,1,50.2,901,877,3.16,152.7,23.1,26.1,36.8,13.32
2023-01-22,14:0,35.8,26.9,0,4.3,77.85,7.6,1.4,46.7,900,,,152.5,22.7,26,34.7,13.35
2023-01-22,15:0,36.8,26.7,0,3.9,87.4,8,1.1,43.6,899,972,3.5,152.6,22.4,26.1,53.1,14.1
2023-01-22,16:0,37.4,26.9,0,4.4,97.7,8.5,1.8,40,898,713.3,2.57,152.4,21.5,25.7,42.5,13.93
2023-01-22,17:0,37.5,26.6,0,4.4,106.2,7.9,1.7,37.4,898,585.2,2.11,152.2,20.5,25.1,52.1,13.75
2023-01-22,18:0,37,26.8,0,4.1,93,7,1.9,38.1,898,364.5,1.31,152,20.4,24.8,60,13.21
2023-01-22,19:0,35.7,26.4,0,4,76.71,7,2.2,39.6,898,116.6,0.42,152,19.9,24.2,42.9,13.02
2023-01-22,20:0,33.7,25.5,0,3.4,51.2,5.5,2.2,45.3,899,1.3,0,152.1,20.2,23.9,0,12.97
2023-01-22,21:0,32,24.6,0,3.4,32.18,7.6,1.7,52.1,900,0,0,152.3,21,24,0,12.93
2023-01-22,22:0,29.3,24.3,0,5.2,13.37,9.3,2.9,67.4,901,0,0,152.9,22.6,24.4,0,12.91
2023-01-22,23:0,27.8,24.5,0,4.8,2.142,7.5,2.4,74.8,902,0,0,153.1,22.9,24.1,0,12.87
2023-01-22,24:0,26.3,24.7,0,3.6,344.4,7,1.3,84.1,902,0,0,153.9,23.4,24.2,0,12.84
