Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-02-10,1:0,24.8,24.7,0,1.4,8.03,2.5,0.3,99.9,903,0,0,263.4,24.8,24.8,0,12.8
2023-02-10,2:0,24.4,24.7,0,1.9,343.3,3.5,0.9,99.9,903,0,0,259.9,24.4,24.4,0,12.78
2023-02-10,3:0,24.4,24.7,0,1.5,338.7,2.7,0.3,99.9,902,0,0,240.3,24.4,24.4,0,12.75
2023-02-10,4:0,23.7,24.7,0,0.8,345,1.7,0.3,99.9,902,0,0,231.6,23.7,23.7,0,12.73
2023-02-10,5:0,23.2,24.7,0,0.6,6.506,2,0.3,99.9,902,0,0,225.1,23.2,23.2,0,12.7
2023-02-10,6:0,23,24.7,0,0.6,57.42,1.7,0.3,99.9,903,0,0,217.7,23,23,0,12.67
2023-02-10,7:0,22.9,24.7,0,0.4,201.5,1.8,0.3,99.9,903,20.9,0.08,213.7,22.9,22.9,4.5,12.64
2023-02-10,8:0,24.8,24.7,0,0.8,219.1,2.1,0.3,99,904,211.9,0.76,209.6,24.6,24.6,48.1,12.7
2023-02-10,9:0,27.3,24.6,0,0.9,296.2,3,0.3,93.1,904,420.8,1.51,176.2,26.1,26.4,38.1,13.09
2023-02-10,10:0,29.9,24.5,0,1.9,275.6,3.7,0.4,81.8,904,705.8,2.54,156.6,26.4,27.2,57.7,13.36
2023-02-10,11:0,32.2,24.5,0,2.5,277.8,4.3,0.5,68.3,904,895,3.22,154.4,25.6,27.1,60,13.59
2023-02-10,12:0,33.7,24.5,0,2.3,269.7,5.1,0.3,60.3,904,1027,3.7,153.9,25,27.1,60,13.57
2023-02-10,13:0,34.8,24.4,0,2.2,241,4.1,0.3,53.9,904,1043,3.75,153.5,24,26.6,50.2,13.23
2023-02-10,14:0,35.3,24.4,0,2.5,203.9,4.6,0.7,51.9,903,1031,3.71,153.4,23.9,26.6,53.9,13.27
2023-02-10,15:0,36.2,24.4,0,2.2,223.6,4.7,0.3,44.5,902,929,3.34,153.1,22.2,25.8,53.3,14.37
2023-02-10,16:0,36.3,24.4,0,2.1,201.8,4.4,0.3,42.8,901,694.9,2.5,153.1,21.6,25.4,42.1,14.13
2023-02-10,17:0,34,24.4,0,3.6,334.4,6.8,0.3,52.2,901,453.5,1.63,153,22.6,25.5,28.8,13.34
2023-02-10,18:0,29.9,,,4.5,312.8,11,1.9,,,,,,,,,
2023-02-10,19:0,27.3,24.6,0,3,334.9,6.2,1.2,79.3,901,103.6,0.37,183.7,23.5,24.4,24.4,12.99
2023-02-10,20:0,26.7,24.6,0,2,43.32,4.8,0.3,84.8,902,0.7,0,181,24,24.7,0,12.92
2023-02-10,21:0,26.2,24.7,0,0.9,21.69,1.9,0.3,89.6,902,0,0,189,24.4,24.8,0,12.89
2023-02-10,22:0,25.6,24.7,0,0.9,45.43,2,0.3,95,903,0,0,200.5,24.7,24.9,0,12.86
2023-02-10,23:0,25.4,24.7,0,1.5,355,2.7,0.3,96.1,904,0,0,218.1,24.8,24.9,0,12.84
2023-02-10,24:0,25.2,24.7,0,1.5,2.227,2.7,0.7,93.3,904,0,0,238.5,24.1,24.4,0,12.82
