Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-01-27,1:0,27.4,28.2,0,2.3,15.7,3.6,1.3,76.2,904,0,0,153.3,22.8,24,0,12.83
2023-01-27,2:0,26.5,28.2,0,1.9,2.102,3,0.8,81.2,903,0,0,153.7,23.1,24,0,12.82
2023-01-27,3:0,25.7,28.3,0,1.6,355.8,2.5,0.8,85.3,903,0,0,154,23,23.7,0,12.8
2023-01-27,4:0,25,28.3,0,0.8,351.7,2.3,0.3,88.4,903,0,0,154.4,23,23.5,0,12.77
2023-01-27,5:0,23.3,28.3,0,0.5,82,1.4,0.3,96.3,903,0,0,154.7,22.6,22.8,0,12.74
2023-01-27,6:0,23.1,28.3,0,0.8,165.3,1.6,0.3,99.4,904,0,0,155.5,23.1,23.1,0,12.7
2023-01-27,7:0,23.2,28.3,0,1.2,169.5,1.6,0.3,98,904,30.8,0.11,155.5,22.9,23,5.1,12.7
2023-01-27,8:0,26.9,28.3,0,1,118.6,3.7,0.3,82.3,905,234,0.84,154.9,23.6,24.5,50.6,12.74
2023-01-27,9:0,31,28.1,0,4.1,92.1,7.1,1.5,61.7,905,502.5,1.81,153.5,22.8,24.9,60,13.08
2023-01-27,10:0,33.2,28.1,0,6.8,88.4,10.4,3.3,45.4,905,735.2,2.65,152.5,19.8,23.6,60,13.38
2023-01-27,11:0,35,28.1,0,5.9,93.9,9.7,2.6,38.8,905,917,3.3,152.2,18.9,23.5,60,13.63
2023-01-27,12:0,36.3,28,0,5.6,94.8,10.8,2.3,34.8,904,1031,3.71,152.1,18.3,23.5,59.9,13.55
2023-01-27,13:0,37.8,28,0,5.7,95.1,9.8,2.9,30.1,903,1069,3.85,151.9,17.3,23.3,57.6,13.14
2023-01-27,14:0,38.5,28,0,5.5,102.3,10.2,2,28,903,1063,3.83,151.7,16.7,23.2,58.1,13.2
2023-01-27,15:0,38.9,28,0,5.1,112.1,8.9,1.4,26.4,902,954,3.43,151.6,16.2,23,54.7,14.06
2023-01-27,16:0,39.1,28,0,4.6,109.7,9.3,2.2,25.7,901,816,2.94,151.5,15.9,23,56.5,14.11
2023-01-27,17:0,38.9,28,0,4.3,110.4,8.2,1,24.8,900,614.7,2.21,151.1,15.2,22.5,60,13.37
2023-01-27,18:0,38.3,28,0,4.3,113,7.5,1.4,25.3,900,355.1,1.28,151.1,15,22.3,60,13.22
2023-01-27,19:0,36.8,28.1,0,4,85.9,6.3,2.1,27.4,901,110.3,0.4,151,15,21.9,39,13.03
2023-01-27,20:0,34.4,28.1,0,3.1,74.59,5.1,1.9,31.6,901,1.1,0,151,15.1,21.3,0,12.98
2023-01-27,21:0,31.8,28.1,0,2.4,53.88,3.1,1.9,38.4,902,0,0,151.3,15.8,20.9,0,12.94
2023-01-27,22:0,30.3,28.2,0,2.1,47.86,2.8,1.6,48.6,902,0,0,151.4,18.2,21.8,0,12.9
2023-01-27,23:0,28.9,28.2,0,1.4,62.08,2.2,0.9,54.6,903,0,0,151.8,18.9,21.8,0,12.87
2023-01-27,24:0,27.8,28.2,0,1.9,47.77,2.6,0.9,60.4,903,0,0,152.1,19.5,21.9,0,12.85
