Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-02-03,1:0,26.8,22.8,0,0.5,139.9,1.9,0.3,96,907,0,0,160.4,26.1,26.2,0,12.8
2023-02-03,2:0,26.8,23,0,0.5,183.5,1.6,0.3,97.5,906,0,0,159,26.4,26.5,0,12.78
2023-02-03,3:0,26.8,22.3,0,0.3,65.54,1.1,0.3,99.7,906,0,0,158.4,26.7,26.7,0,12.77
2023-02-03,4:0,26.7,22.2,0,0.9,63.24,2.1,0.3,99.9,906,0,0,159.1,26.7,26.7,0,12.75
2023-02-03,5:0,26.5,22.2,0,1.6,36.51,2.7,0.3,99.9,905,0,0,167.8,26.5,26.5,0,12.72
2023-02-03,6:0,26,22.2,0,0.5,77.54,1.7,0.3,99.9,906,0,0,181.4,26,26,0,12.69
2023-02-03,7:0,26.3,21.9,0,0.4,75.9,1.4,0.3,99.9,906,24.7,0.09,186.4,26.3,26.3,0,12.68
2023-02-03,8:0,27.4,22,0,1.3,77.94,2.8,0.3,99.2,907,115.9,0.42,168.4,27.3,27.3,0,12.77
2023-02-03,9:0,28.9,22.6,0,2.5,37.41,4.2,1.1,88.9,907,340.3,1.23,155.7,26.9,27.4,21.8,13.04
2023-02-03,10:0,31,24.3,0,3.5,38.45,6.1,1.7,78.3,908,600.1,2.16,154.6,26.7,27.7,47.9,13.32
2023-02-03,11:0,32.4,24.3,0,3.5,19.06,5.7,1.6,71,907,757.7,2.73,153.9,26.5,27.8,46.2,13.51
2023-02-03,12:0,33.6,24.1,0,3.6,13.98,6.8,1.7,65.2,906,,,153.6,26.1,27.8,38.9,13.52
2023-02-03,13:0,33.6,23.4,0,3.3,25.23,5.7,1.3,62.3,905,300.2,1.08,153.3,25.4,27.3,5,13.3
2023-02-03,14:0,32,22.2,0,2.4,40.08,4.3,0.5,68.8,905,76.9,0.28,153.6,25.4,26.9,0,13.09
2023-02-03,15:0,28.4,21.6,0,1.8,166.8,3.7,0.4,96,905,51.7,0.19,256.3,27.6,27.8,0,12.99
2023-02-03,16:0,28.4,21.3,0,1.7,180.5,2.9,0.3,99.5,904,136.5,0.49,195.2,28.3,,0,13.08
2023-02-03,17:0,29.2,21.4,0,1.8,176.3,3.5,0.3,93.9,904,183.8,0.66,170.3,28.1,,0,13.17
2023-02-03,18:0,29.9,22,0,1.1,206.5,2.3,0.3,86.6,904,145.7,0.52,156.2,27.4,28,0,13.06
2023-02-03,19:0,29.4,21.9,0,0.8,327.9,1.9,0.3,92.4,904,51.9,0.19,156.6,28,,0,12.92
2023-02-03,20:0,28.6,21.6,0,0.6,228.7,1.9,0.3,98.3,905,0.4,0,163.3,28.4,,0,12.87
2023-02-03,21:0,28.1,21.7,0,1.4,171.6,2.8,0.3,99.9,906,0,0,170.4,28.1,,0,12.83
2023-02-03,22:0,28.2,21.6,0,0.5,256.9,1.7,0.3,99.6,907,0,0,167,28.1,,0,12.8
2023-02-03,23:0,27.7,21.9,0,0.7,247.3,2,0.3,99.9,907,0,0,200.4,27.7,27.7,0,12.77
2023-02-03,24:0,27.4,21.5,0,1,318.7,2.6,0.3,99.9,906,0,0,210.6,27.4,27.4,0,12.74
