Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-02-01,1:0,26.6,28.2,0,4.6,131,8.3,2.1,92,908,0,0,179.2,25.1,25.5,0,12.72
2023-02-01,2:0,24.5,28.2,0,2.5,136.1,5.6,0.3,99.9,907,0,0,172.9,24.5,24.5,0,12.68
2023-02-01,3:0,24.7,28.2,0,2.4,273,4.4,0.7,99.5,908,0,0,214.9,24.7,24.7,0,12.64
2023-02-01,4:0,23.8,28.2,0,1.8,222.8,4.5,0.3,99.9,908,0,0,295,23.8,23.8,0,12.62
2023-02-01,5:0,23.7,28.3,0,1.6,163.6,3.1,0.3,99.9,908,0,0,315.7,23.7,23.7,0,12.61
2023-02-01,6:0,23.5,28.3,0,2.7,145.6,4.2,1.3,99.9,908,0,0,315.9,23.5,23.5,0,12.6
2023-02-01,7:0,23.5,28.3,0,2.1,119.6,4.8,0.3,99.9,909,1.7,0.01,302.8,23.5,23.5,0,12.58
2023-02-01,8:0,24,28.3,0,2,8.71,4.3,0.3,99.9,909,27.3,0.1,272,24,24,0,12.61
2023-02-01,9:0,24,28.3,0,3.6,11.45,5.8,2.2,99.9,909,119.8,0.43,202.2,24,24,0,12.75
2023-02-01,10:0,24.9,28.3,0,3.5,354.4,6.2,1.5,99.7,908,252.9,0.91,179.5,24.8,24.8,0,13.1
2023-02-01,11:0,26.4,28.2,0,2.4,335.1,4.8,0.8,93.7,908,286.2,1.03,161.7,25.3,25.6,0,13.2
2023-02-01,12:0,27.8,28.2,0,2.3,2.083,4.2,0.4,86.4,908,535.3,1.93,156.1,25.4,25.9,7.7,13.36
2023-02-01,13:0,29.2,28.1,0,2.1,28.37,4,0.4,80,907,728.3,2.62,154.3,25.4,26.3,34.1,13.33
2023-02-01,14:0,31.6,28.1,0,2.5,75.82,4.9,0.3,67.1,906,1066,3.84,153.5,24.8,26.4,60,13.14
2023-02-01,15:0,33.6,28.1,0,3.5,80.8,6,1,59.9,905,974,3.51,153.3,24.7,26.8,60,13.72
2023-02-01,16:0,34.7,28,0,2.5,75.76,5.6,0.3,49.8,904,816,2.94,153,22.6,25.7,60,13.92
2023-02-01,17:0,35.4,28,0,1.5,294.5,3.2,0.3,47.3,903,592.7,2.13,152.8,22.4,25.7,60,13.61
2023-02-01,18:0,35.2,28,0,1.4,339.5,3.2,0.3,46.4,903,367.3,1.32,152.8,22,25.4,60,13.27
2023-02-01,19:0,34,28,0,2.3,348.2,4.4,1,51.2,904,134,0.48,153,22.4,25.4,45.5,13.05
2023-02-01,20:0,32.2,28,0,1.9,29.83,3,1.3,65.6,904,0.7,0,153.8,24.9,26.7,0,12.98
2023-02-01,21:0,31,27.7,0,2,30.55,6,0.9,73.4,906,0,0,154.7,25.7,26.9,0,12.95
2023-02-01,22:0,29.4,27.3,0,3.4,346,6.5,1.2,78.8,906,0,0,154.5,25.3,26.3,0,12.92
2023-02-01,23:0,28.8,27.6,0,2.5,308.4,4.5,1.2,81.4,906,0,0,154.5,25.3,26.1,0,12.87
2023-02-01,24:0,28.6,27.3,0,2.7,334.2,4.3,1.5,81.6,906,0,0,154.7,25.1,26,0,12.85
