Date,Hour,AirTemp.,SurfaceTemp.,Rain,WindSpeed,WindDirect.,WindSpeed(max),WindSpeed(min),Humidity,Barom.Press.,"Solar radiation",SolarradiationEnergy,LeafWetness,DewPoint,WetBulb,"Sun Hours",BatteryVoltage
2023-01-17,1:0,28.6,28.2,0,0.8,243.5,2.3,0.3,78.4,905,0,0,153.2,24.5,25.5,0,12.81
2023-01-17,2:0,27.9,28.2,0,1,104.1,3.3,0.3,81.4,906,0,0,153.5,24.4,25.3,0,12.79
2023-01-17,3:0,25.9,28.2,0,4.4,118.3,8.3,2.3,94.5,907,0,0,254.9,24.9,25.2,0,12.76
2023-01-17,4:0,22.8,28.2,0,4,167.2,9.9,0.3,99.9,907,0,0,326,22.8,22.8,0,12.72
2023-01-17,5:0,23.7,28.3,0,1.7,18.03,3.2,0.3,99.9,906,0,0,284.3,23.7,23.7,0,12.7
2023-01-17,6:0,23.7,28.3,0,1.9,120.3,3.3,1,99.9,906,0.8,0,200.6,23.7,23.7,0,12.66
2023-01-17,7:0,23.6,28.3,0,0.7,111.4,1.9,0.3,99.9,906,18,0.06,192.5,23.6,23.6,0,12.65
2023-01-17,8:0,24.4,28.3,0,1.1,149,2.9,0.3,99.9,907,164.3,0.59,192.3,24.4,24.4,12,12.78
2023-01-17,9:0,26.7,28.2,0,3.1,92.5,5.4,0.5,90.7,907,381.7,1.37,169.3,24.9,25.4,21.1,13.18
2023-01-17,10:0,28.9,28.1,0,3.1,114.2,5.8,1,73.5,907,504,1.81,154.2,23.7,25,26,13.33
2023-01-17,11:0,30.8,28.1,0,4.7,108.2,8.1,2,71.4,907,676.8,2.44,153.8,25,26.4,39.9,13.51
2023-01-17,12:0,32.1,28.1,0,4.9,97.5,8,1.9,66.3,907,,,153.5,25.1,26.7,27.9,13.44
2023-01-17,13:0,33.3,28.1,0,4.2,104.4,7.1,1.9,63,906,,,153.3,25.3,27.2,28.6,13.45
2023-01-17,14:0,34.1,28.1,0,4,102,8.6,1.6,57.5,905,933,3.36,153.1,24.5,26.8,45.5,13.37
2023-01-17,15:0,34.9,28,0,3.6,122.6,6.7,1.2,53.4,904,725.6,2.61,152.9,24,26.6,33.3,13.88
2023-01-17,16:0,36.1,28,0,4.5,114.7,7.8,2,46.8,902,775.1,2.79,152.7,22.9,26.2,50.8,14.06
2023-01-17,17:0,35.7,28,0,5.9,104.4,12.6,2.5,47.6,902,577.7,2.08,152.4,22.6,25.9,48.1,13.88
2023-01-17,18:0,30.3,28.1,0,7.9,51.98,11.8,4.2,76.2,903,381.5,1.37,153,25.6,26.7,56.9,13.32
2023-01-17,19:0,29.6,28.1,0,6.2,44.65,9.7,2.7,75.4,903,127.3,0.46,153.3,24.8,25.9,46.7,13.02
2023-01-17,20:0,28.4,28.2,0,3.9,41.24,6.9,2.1,82.3,904,1.2,0,154,25.1,25.9,0,12.95
2023-01-17,21:0,27.8,28.2,0,2.7,30.85,4.1,1.4,87.8,905,0,0,154.8,25.6,26.1,0,12.92
2023-01-17,22:0,27.6,28.2,0,1.9,49.76,3.9,0.3,89.6,905,0,0,155.4,25.8,26.2,0,12.89
2023-01-17,23:0,27.6,28.2,0,1.9,42.17,3.9,0.3,89.5,906,0,0,155.6,25.7,26.1,0,12.86
2023-01-17,24:0,27.2,28.2,0,1.3,72.39,2.1,0.3,93.6,906,0,0,156.9,26.1,26.3,0,12.84
